class,tweet,CoNLL
3	in	_	P	P	_	0	_	_	_
4	my	_	D	D	_	6	_	_	_
5	paypay	_	N	N	_	6	_	_	_
6	voice	_	N	N	_	3	_	_	_
7	*	_	,	,	_	-1	_	_	_
8	the	_	D	D	_	9	_	_	_
9	hoes	_	N	N	_	10	_	_	_
10	are	_	V	V	_	0	_	_	_
11	for	_	P	P	_	10	_	_	_
12	everybody	_	N	N	_	11	_	_	_
13	my	_	D	D	_	14	_	_	_
14	nigga	_	N	N	_	10	_	_	_"
-1, omg gtfo white faggot,"1	omg	_	!	!	_	0	_	_	_
2	gtfo	_	!	!	_	0	_	_	_
3	white	_	A	A	_	4	_	_	_
4	faggot	_	N	N	_	0	_	_	_"
1,"nicholas rushlow, wearing lucky yellow shirt, nails theophylline - bitter crystalline compound extracted from tea leaves spellingbee","1	nicholas	_	^	^	_	2	MWE	_	_
2	rushlow	_	^	^	_	0	_	_	_
3	,	_	,	,	_	-1	_	_	_
4	wearing	_	V	V	_	0	_	_	_
5	lucky	_	A	A	_	7	_	_	_
6	yellow	_	A	A	_	7	_	_	_
7	shirt	_	N	N	_	4	_	_	_
8	,	_	,	,	_	-1	_	_	_
9	nails	_	N	N	_	10	_	_	_
10	theophylline	_	N	N	_	0	_	_	_
11	-	_	,	,	_	-1	_	_	_
12	bitter	_	A	A	_	14	_	_	_
13	crystalline	_	A	A	_	14	_	_	_
14	compound	_	N	N	_	15	_	_	_
15	extracted	_	V	V	_	0	_	_	_
16	from	_	P	P	_	15	_	_	_
17	tea	_	N	N	_	18	_	_	_
18	leaves	_	V	V	_	0	_	_	_
19	spellingbee	_	N	N	_	18	_	_	_"
1,"  if preferring to be barefoot makes me a basic bitch, sign me up. do i get a free mason jar?","1	if	_	P	P	_	16	_	_	_
2	preferring	_	V	V	_	1	_	_	_
3	to	_	P	P	_	2	_	_	_
4	be	_	V	V	_	3	_	_	_
5	barefoot	_	A	A	_	4	_	_	_
6	makes	_	V	V	_	4	_	_	_
7	me	_	O	O	_	6	_	_	_
8	a	_	D	D	_	10	_	_	_
9	basic	_	A	A	_	10	_	_	_
10	bitch	_	N	N	_	6	_	_	_
11	,	_	,	,	_	-1	_	_	_
12	sign	_	V	V	_	0	_	_	_
13	me	_	O	O	_	12	_	_	_
14	up	_	T	T	_	12	_	_	_
15	.	_	,	,	_	-1	_	_	_
16	do	_	V	V	_	0	_	_	_
17	i	_	O	O	_	16	_	_	_
18	get	_	V	V	_	16	_	_	_
19	a	_	D	D	_	22	_	_	_
20	free	_	A	A	_	22	_	_	_
21	mason	_	^	^	_	22	_	_	_
22	jar	_	N	N	_	18	_	_	_
23	?	_	,	,	_	-1	_	_	_"
-1,  i color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,"1	i	_	O	O	_	2	_	_	_
2	color	_	V	V	_	0	_	_	_
3	my	_	D	D	_	5	_	_	_
4	entire	_	A	A	_	5	_	_	_
5	arm	_	N	N	_	2	_	_	_
6	black	_	A	A	_	5	_	_	_
7	with	_	P	P	_	2	_	_	_
8	a	_	D	D	_	9	_	_	_
9	sharpie	_	N	N	_	10	CONJ	_	_
10	and	_	&	&	_	7	_	_	_
11	fist	_	N	N	_	10	CONJ	_	_
12	my	_	D	D	_	14	_	_	_
13	wife's	_	N	N	_	14	_	_	_
14	asshole	_	N	N	_	2	_	_	_
15	just	_	R	R	_	16	_	_	_
16	so	_	P	P	_	2	_	_	_
17	she	_	O	O	_	18	_	_	_
18	knows	_	V	V	_	16	_	_	_
19	what	_	O	O	_	18	_	_	_
20	a	_	D	D	_	22	_	_	_
21	nigger	_	N	N	_	22	_	_	_
22	dick	_	N	N	_	23	_	_	_
23	feels	_	V	V	_	0	_	_	_
24	like	_	P	P	_	23	_	_	_
25	.	_	,	,	_	-1	_	_	_"
-1,"  ur a faggot if you change your name to your bday just so you can get bday tweets. this aint fb nigga, fuck yo birthday","1	ur	_	L	L	_	0	_	_	_
2	a	_	D	D	_	3	_	_	_
3	faggot	_	N	N	_	1	_	_	_
4	if	_	P	P	_	15	_	_	_
5	you	_	O	O	_	6	_	_	_
6	change	_	V	V	_	4	_	_	_
7	your	_	D	D	_	8	_	_	_
8	name	_	N	N	_	6	_	_	_
9	to	_	P	P	_	6	_	_	_
10	your	_	D	D	_	11	_	_	_
11	bday	_	N	N	_	9	_	_	_
12	just	_	R	R	_	13	_	_	_
13	so	_	P	P	_	0	_	_	_
14	you	_	O	O	_	15	_	_	_
15	can	_	V	V	_	0	_	_	_
16	get	_	V	V	_	15	_	_	_
17	bday	_	N	N	_	18	_	_	_
18	tweets	_	N	N	_	16	_	_	_
19	.	_	,	,	_	-1	_	_	_
20	this	_	O	O	_	21	_	_	_
21	aint	_	V	V	_	0	_	_	_
22	fb	_	^	^	_	23	_	_	_
23	nigga	_	N	N	_	21	_	_	_
24	,	_	,	,	_	-1	_	_	_
25	fuck	_	V	V	_	0	_	_	_
26	yo	_	D	D	_	27	_	_	_
27	birthday	_	N	N	_	25	_	_	_"
1,"if its 64 dont eem try me.  nigga that talk the most trash in smash bros be the shittiest, these are facts","1	if	_	P	P	_	4	_	_	_
2	its	_	L	L	_	1	_	_	_
3	64	_	$	$	_	2	_	_	_
4	dont	_	V	V	_	0	_	_	_
5	eem	_	O	O	_	4	_	_	_
6	try	_	V	V	_	4	_	_	_
7	me	_	O	O	_	6	_	_	_
8	.	_	,	,	_	-1	_	_	_
9	nigga	_	N	N	_	0	_	_	_
10	that	_	P	P	_	9	_	_	_
11	talk	_	V	V	_	10	_	_	_
12	the	_	D	D	_	14	_	_	_
13	most	_	A	A	_	14	_	_	_
14	trash	_	N	N	_	11	_	_	_
15	in	_	P	P	_	11	_	_	_
16	smash	_	N	N	_	17	MWE	_	_
17	bros	_	N	N	_	15	_	_	_
18	be	_	V	V	_	11	_	_	_
19	the	_	D	D	_	20	_	_	_
20	shittiest	_	A	A	_	18	_	_	_
21	,	_	,	,	_	-1	_	_	_
22	these	_	D	D	_	23	_	_	_
23	are	_	V	V	_	0	_	_	_
24	facts	_	N	N	_	23	_	_	_"
1,i think ai havent looked at a cloud in a whole minute cus them hoes moving fast asf rn.,"1	i	_	O	O	_	2	_	_	_
2	think	_	V	V	_	0	_	_	_
3	ai	_	V	V	_	2	_	_	_
4	havent	_	V	V	_	3	_	_	_
5	looked	_	V	V	_	4	_	_	_
6	at	_	P	P	_	5	_	_	_
7	a	_	D	D	_	8	_	_	_
8	cloud	_	N	N	_	6	_	_	_
9	in	_	P	P	_	5	_	_	_
10	a	_	D	D	_	12	_	_	_
11	whole	_	A	A	_	12	_	_	_
12	minute	_	N	N	_	9	_	_	_
13	cus	_	P	P	_	12	_	_	_
14	them	_	D	D	_	15	_	_	_
15	hoes	_	N	N	_	16	_	_	_
16	moving	_	V	V	_	13	_	_	_
17	fast	_	A	A	_	18	_	_	_
18	asf	_	N	N	_	16	_	_	_
19	rn	_	N	N	_	16	_	_	_
20	.	_	,	,	_	-1	_	_	_"
1,got my vans on.. my pockets chunky,"1	got	_	V	V	_	0	_	_	_
2	my	_	D	D	_	3	_	_	_
3	vans	_	N	N	_	1	_	_	_
4	on	_	P	P	_	1	_	_	_
5	..	_	,	,	_	-1	_	_	_
6	my	_	D	D	_	7	_	_	_
7	pockets	_	N	N	_	8	_	_	_
8	chunky	_	A	A	_	0	_	_	_"
-1,  niggers are so ignorant ,"1	niggers	_	N	N	_	2	_	_	_
2	are	_	V	V	_	0	_	_	_
3	so	_	R	R	_	4	_	_	_
4	ignorant	_	A	A	_	2	_	_	_"
1,  i am so jealous of bitches who can squirt ,"1	i	_	O	O	_	2	_	_	_
2	am	_	V	V	_	0	_	_	_
3	so	_	R	R	_	4	_	_	_
4	jealous	_	A	A	_	2	_	_	_
5	of	_	P	P	_	4	_	_	_
6	bitches	_	N	N	_	5	_	_	_
7	who	_	O	O	_	8	_	_	_
8	can	_	V	V	_	6	_	_	_
9	squirt	_	V	V	_	8	_	_	_"
1,all i eva wanted was some muh fuckin guala,"1	all	_	D	D	_	2	_	_	_
2	i	_	O	O	_	3	_	_	_
3	eva	_	V	V	_	0	_	_	_
4	wanted	_	V	V	_	3	_	_	_
5	was	_	V	V	_	4	_	_	_
6	some	_	D	D	_	9	_	_	_
7	muh	_	G	G	_	0	_	_	_
8	fuckin	_	A	A	_	9	_	_	_
9	guala	_	N	N	_	5	_	_	_"
1,"he hit me with  if i tell you who i'm fucking you can't say shit bitch, but her head game on point  rns","1	he	_	O	O	_	2	_	_	_
2	hit	_	V	V	_	0	_	_	_
3	me	_	O	O	_	2	_	_	_
4	with	_	P	P	_	2	_	_	_
5	if	_	P	P	_	4	_	_	_
6	i	_	O	O	_	7	_	_	_
7	tell	_	V	V	_	5	_	_	_
8	you	_	O	O	_	7	_	_	_
9	who	_	O	O	_	11	_	_	_
10	i'm	_	L	L	_	18	CONJ	_	_
11	fucking	_	V	V	_	10	_	_	_
12	you	_	O	O	_	13	_	_	_
13	can't	_	V	V	_	11	_	_	_
14	say	_	V	V	_	13	_	_	_
15	shit	_	N	N	_	16	_	_	_
16	bitch	_	N	N	_	14	_	_	_
17	,	_	,	,	_	-1	_	_	_
18	but	_	&	&	_	0	_	_	_
19	her	_	D	D	_	21	_	_	_
20	head	_	N	N	_	21	_	_	_
21	game	_	N	N	_	18	CONJ	_	_
22	on	_	P	P	_	21	_	_	_
23	point	_	N	N	_	22	_	_	_
24	rns	_	G	G	_	-1	_	_	_"
1,  this bitch was so ungrateful  ,"1	this	_	D	D	_	2	_	_	_
2	bitch	_	N	N	_	3	_	_	_
3	was	_	V	V	_	0	_	_	_
4	so	_	R	R	_	5	_	_	_
5	ungrateful	_	A	A	_	3	_	_	_"
1,this bitch tryna eat peanuts i'm tryna eat steak an shit bitch don't know nothing about grindin,"1	this	_	D	D	_	2	_	_	_
2	bitch	_	N	N	_	3	_	_	_
3	tryna	_	V	V	_	0	_	_	_
4	eat	_	V	V	_	3	_	_	_
5	peanuts	_	N	N	_	4	_	_	_
6	i'm	_	L	L	_	0	_	_	_
7	tryna	_	V	V	_	6	_	_	_
8	eat	_	V	V	_	7	_	_	_
9	steak	_	N	N	_	8	_	_	_
10	an	_	D	D	_	12	_	_	_
11	shit	_	N	N	_	12	_	_	_
12	bitch	_	N	N	_	13	_	_	_
13	don't	_	V	V	_	3	_	_	_
14	know	_	V	V	_	13	_	_	_
15	nothing	_	N	N	_	14	_	_	_
16	about	_	P	P	_	15	_	_	_
17	grindin	_	V	V	_	16	_	_	_"
-1,  well he is at genos. so he is the ultimate faggot,"1	well	_	!	!	_	0	_	_	_
2	he	_	O	O	_	3	_	_	_
3	is	_	V	V	_	0	_	_	_
4	at	_	P	P	_	3	_	_	_
5	genos	_	^	^	_	4	_	_	_
6	.	_	,	,	_	-1	_	_	_
7	so	_	P	P	_	0	_	_	_
8	he	_	O	O	_	9	_	_	_
9	is	_	V	V	_	7	_	_	_
10	the	_	D	D	_	12	_	_	_
11	ultimate	_	A	A	_	12	_	_	_
12	faggot	_	N	N	_	9	_	_	_"
-1, niggas probably be watching me like look at this uncle tom ass rasta,"1	niggas	_	N	N	_	3	_	_	_
2	probably	_	R	R	_	3	_	_	_
3	be	_	V	V	_	0	_	_	_
4	watching	_	V	V	_	3	_	_	_
5	me	_	O	O	_	4	_	_	_
6	like	_	P	P	_	4	_	_	_
7	look	_	V	V	_	6	_	_	_
8	at	_	P	P	_	7	_	_	_
9	this	_	D	D	_	10	_	_	_
10	uncle	_	N	N	_	8	_	_	_
11	tom	_	^	^	_	12	_	_	_
12	ass	_	N	N	_	13	_	_	_
13	rasta	_	N	N	_	0	_	_	_"
-1,   look at this nigger ass nigger shit right here,"1	look	_	V	V	_	0	_	_	_
2	at	_	P	P	_	1	_	_	_
3	this	_	D	D	_	7	_	_	_
4	nigger	_	N	N	_	7	_	_	_
5	ass	_	N	N	_	7	_	_	_
6	nigger	_	N	N	_	7	_	_	_
7	shit	_	N	N	_	2	_	_	_
8	right	_	R	R	_	9	_	_	_
9	here	_	R	R	_	1	_	_	_"
1,"didn't get to hit the slopes today, but snowboarding lessons first thing in the morning excited","1	didn't	_	V	V	_	9	CONJ	_	_
2	get	_	V	V	_	1	_	_	_
3	to	_	P	P	_	2	_	_	_
4	hit	_	V	V	_	3	_	_	_
5	the	_	D	D	_	6	_	_	_
6	slopes	_	N	N	_	4	_	_	_
7	today	_	N	N	_	4	_	_	_
8	,	_	,	,	_	-1	_	_	_
9	but	_	&	&	_	0	_	_	_
10	snowboarding	_	V	V	_	9	CONJ	_	_
11	lessons	_	N	N	_	10	_	_	_
12	first	_	A	A	_	13	_	_	_
13	thing	_	N	N	_	10	_	_	_
14	in	_	P	P	_	10	_	_	_
15	the	_	D	D	_	16	_	_	_
16	morning	_	N	N	_	14	_	_	_
17	excited	_	V	V	_	0	_	_	_"
1,as a man ... i feel like you a bitch if you living off a female . havin her buy all yo shit fucc that never be dependent on someone,"1	as	_	P	P	_	0	_	_	_
2	a	_	D	D	_	3	_	_	_
3	man	_	N	N	_	1	_	_	_
4	...	_	,	,	_	-1	_	_	_
5	i	_	O	O	_	6	_	_	_
6	feel	_	V	V	_	0	_	_	_
7	like	_	P	P	_	6	_	_	_
8	you	_	O	O	_	7	_	_	_
9	a	_	D	D	_	10	_	_	_
10	bitch	_	N	N	_	8	_	_	_
11	if	_	P	P	_	10	_	_	_
12	you	_	O	O	_	13	_	_	_
13	living	_	V	V	_	11	_	_	_
14	off	_	T	T	_	13	MWE	_	_
15	a	_	D	D	_	16	_	_	_
16	female	_	N	N	_	13	_	_	_
17	.	_	,	,	_	-1	_	_	_
18	havin	_	V	V	_	0	_	_	_
19	her	_	O	O	_	18	_	_	_
20	buy	_	V	V	_	18	_	_	_
21	all	_	D	D	_	22	_	_	_
22	yo	_	D	D	_	23	_	_	_
23	shit	_	N	N	_	24	_	_	_
24	fucc	_	V	V	_	0	_	_	_
25	that	_	O	O	_	24	_	_	_
26	never	_	R	R	_	27	_	_	_
27	be	_	V	V	_	25	_	_	_
28	dependent	_	A	A	_	27	_	_	_
29	on	_	P	P	_	28	_	_	_
30	someone	_	N	N	_	29	_	_	_"
1,  niggas get married and start dissin single bitches smh   you bitches want allowance and $200 dates and still singl,"1	niggas	_	N	N	_	2	_	_	_
2	get	_	V	V	_	4	CONJ	_	_
3	married	_	V	V	_	2	_	_	_
4	and	_	&	&	_	0	_	_	_
5	start	_	V	V	_	4	CONJ	_	_
6	dissin	_	V	V	_	5	_	_	_
7	single	_	A	A	_	8	_	_	_
8	bitches	_	N	N	_	6	_	_	_
9	smh	_	G	G	_	0	_	_	_
10	you	_	O	O	_	11	_	_	_
11	bitches	_	N	N	_	12	_	_	_
12	want	_	V	V	_	17	CONJ	_	_
13	allowance	_	N	N	_	14	CONJ	_	_
14	and	_	&	&	_	12	_	_	_
15	$200	_	$	$	_	16	_	_	_
16	dates	_	N	N	_	12	_	_	_
17	and	_	&	&	_	8	_	_	_
18	still	_	R	R	_	17	CONJ	_	_
19	singl	_	G	G	_	-1	_	_	_"
-1, i'm a faggot :/,"1	i'm	_	L	L	_	0	_	_	_
2	a	_	D	D	_	3	_	_	_
3	faggot	_	N	N	_	1	_	_	_
4	:/	_	E	E	_	-1	_	_	_"
1,i got the streets ina headlock i got yo bitch ina leg lock i do not fuck with the fed cops ,"1	i	_	O	O	_	2	_	_	_
2	got	_	V	V	_	0	_	_	_
3	the	_	D	D	_	4	_	_	_
4	streets	_	N	N	_	2	_	_	_
5	ina	_	D	D	_	6	_	_	_
6	headlock	_	N	N	_	4	_	_	_
7	i	_	O	O	_	8	_	_	_
8	got	_	V	V	_	0	_	_	_
9	yo	_	D	D	_	10	_	_	_
10	bitch	_	N	N	_	8	_	_	_
11	ina	_	D	D	_	13	_	_	_
12	leg	_	N	N	_	13	_	_	_
13	lock	_	N	N	_	8	_	_	_
14	i	_	O	O	_	15	_	_	_
15	do	_	V	V	_	13	_	_	_
16	not	_	R	R	_	17	_	_	_
17	fuck	_	V	V	_	15	_	_	_
18	with	_	P	P	_	17	_	_	_
19	the	_	D	D	_	21	_	_	_
20	fed	_	A	A	_	21	_	_	_
21	cops	_	N	N	_	18	_	_	_"
1,"i fight for what i love, but you make something of bitches i think nothing of.","1	i	_	O	O	_	2	_	_	_
2	fight	_	V	V	_	0	_	_	_
3	for	_	P	P	_	2	_	_	_
4	what	_	O	O	_	3	_	_	_
5	i	_	O	O	_	6	_	_	_
6	love	_	V	V	_	4	_	_	_
7	,	_	,	,	_	-1	_	_	_
8	but	_	&	&	_	0	_	_	_
9	you	_	O	O	_	10	_	_	_
10	make	_	V	V	_	8	CONJ	_	_
11	something	_	N	N	_	10	_	_	_
12	of	_	P	P	_	11	_	_	_
13	bitches	_	N	N	_	12	_	_	_
14	i	_	O	O	_	15	_	_	_
15	think	_	V	V	_	10	_	_	_
16	nothing	_	N	N	_	15	_	_	_
17	of	_	P	P	_	16	_	_	_
18	.	_	,	,	_	-1	_	_	_"
-1,  if some little fucking faggot spits in my food i swear to god id tear your fucking arms off ,"1	if	_	P	P	_	15	_	_	_
2	some	_	D	D	_	5	_	_	_
3	little	_	A	A	_	5	_	_	_
4	fucking	_	A	A	_	5	_	_	_
5	faggot	_	N	N	_	6	_	_	_
6	spits	_	V	V	_	1	_	_	_
7	in	_	P	P	_	6	_	_	_
8	my	_	D	D	_	9	_	_	_
9	food	_	N	N	_	7	_	_	_
10	i	_	O	O	_	11	_	_	_
11	swear	_	V	V	_	9	_	_	_
12	to	_	P	P	_	11	_	_	_
13	god	_	^	^	_	12	_	_	_
14	id	_	L	L	_	15	_	_	_
15	tear	_	V	V	_	0	_	_	_
16	your	_	D	D	_	18	_	_	_
17	fucking	_	A	A	_	18	_	_	_
18	arms	_	N	N	_	15	_	_	_
19	off	_	P	P	_	15	_	_	_"
1,"i want some cookies, brownies and ice cream. ","1	i	_	O	O	_	2	_	_	_
2	want	_	V	V	_	0	_	_	_
3	some	_	D	D	_	4	_	_	_
4	cookies	_	N	N	_	2	_	_	_
5	,	_	,	,	_	-1	_	_	_
6	brownies	_	N	N	_	7	CONJ	_	_
7	and	_	&	&	_	0	_	_	_
8	ice	_	N	N	_	9	_	_	_
9	cream	_	N	N	_	7	CONJ	_	_
10	.	_	,	,	_	-1	_	_	_"
-1,only fags say swag shits mad retarded.,"1	only	_	A	A	_	2	_	_	_
2	fags	_	N	N	_	3	_	_	_
3	say	_	V	V	_	0	_	_	_
4	swag	_	N	N	_	5	_	_	_
5	shits	_	N	N	_	3	_	_	_
6	mad	_	A	A	_	5	_	_	_
7	retarded	_	A	A	_	3	_	_	_
8	.	_	,	,	_	-1	_	_	_"
-1,if yer gonna continue to be a contrarian bitch... go die then. i've no time for such trifling,"1	if	_	P	P	_	0	_	_	_
2	yer	_	L	L	_	3	_	_	_
3	gonna	_	V	V	_	1	_	_	_
4	continue	_	V	V	_	3	_	_	_
5	to	_	P	P	_	4	_	_	_
6	be	_	V	V	_	5	_	_	_
7	a	_	D	D	_	9	_	_	_
8	contrarian	_	A	A	_	9	_	_	_
9	bitch	_	N	N	_	6	_	_	_
10	...	_	,	,	_	-1	_	_	_
11	go	_	V	V	_	0	_	_	_
12	die	_	V	V	_	11	_	_	_
13	then	_	R	R	_	12	_	_	_
14	.	_	,	,	_	-1	_	_	_
15	i've	_	L	L	_	0	_	_	_
16	no	_	D	D	_	17	_	_	_
17	time	_	N	N	_	15	_	_	_
18	for	_	P	P	_	17	_	_	_
19	such	_	A	A	_	20	_	_	_
20	trifling	_	A	A	_	18	_	_	_"
1,"crying to the g20 that some americans don't like you ; 'might' call you names, we call that being a crybaby bitch; 0bama.","1	crying	_	V	V	_	0	_	_	_
2	to	_	P	P	_	1	_	_	_
3	the	_	D	D	_	4	_	_	_
4	g20	_	^	^	_	2	_	_	_
5	that	_	P	P	_	1	_	_	_
6	some	_	D	D	_	7	_	_	_
7	americans	_	N	N	_	8	_	_	_
8	don't	_	V	V	_	5	_	_	_
9	like	_	V	V	_	8	_	_	_
10	you	_	O	O	_	9	_	_	_
11	;	_	,	,	_	-1	_	_	_
12	'	_	,	,	_	-1	_	_	_
13	might	_	V	V	_	0	_	_	_
14	'	_	,	,	_	-1	_	_	_
15	call	_	V	V	_	0	_	_	_
16	you	_	O	O	_	15	_	_	_
17	names	_	N	N	_	15	_	_	_
18	,	_	,	,	_	-1	_	_	_
19	we	_	O	O	_	20	_	_	_
20	call	_	V	V	_	0	_	_	_
21	that	_	O	O	_	22	_	_	_
22	being	_	V	V	_	20	_	_	_
23	a	_	D	D	_	25	_	_	_
24	crybaby	_	N	N	_	25	_	_	_
25	bitch	_	N	N	_	22	_	_	_
26	;	_	,	,	_	-1	_	_	_
27	0bama	_	^	^	_	0	_	_	_
28	.	_	,	,	_	-1	_	_	_"
-1,"  well, maryland is just a bunch of hateful rednecks, anyway.","1	well	_	!	!	_	0	_	_	_
2	,	_	,	,	_	-1	_	_	_
3	maryland	_	^	^	_	4	_	_	_
4	is	_	V	V	_	0	_	_	_
5	just	_	R	R	_	7	_	_	_
6	a	_	D	D	_	7	_	_	_
7	bunch	_	N	N	_	4	_	_	_
8	of	_	P	P	_	7	_	_	_
9	hateful	_	A	A	_	10	_	_	_
10	rednecks	_	N	N	_	8	_	_	_
11	,	_	,	,	_	-1	_	_	_
12	anyway	_	R	R	_	4	_	_	_
13	.	_	,	,	_	-1	_	_	_"
1,ima spread that pussy out like a acre,"1	ima	_	L	L	_	0	_	_	_
2	spread	_	V	V	_	1	_	_	_
3	that	_	D	D	_	4	_	_	_
4	pussy	_	N	N	_	2	_	_	_
5	out	_	P	P	_	2	_	_	_
6	like	_	P	P	_	2	_	_	_
7	a	_	D	D	_	8	_	_	_
8	acre	_	N	N	_	6	_	_	_"
-1,you ain't gunna do shit spear chucker,"1	you	_	O	O	_	2	_	_	_
2	ain't	_	V	V	_	0	_	_	_
3	gunna	_	V	V	_	2	_	_	_
4	do	_	V	V	_	3	_	_	_
5	shit	_	N	N	_	4	_	_	_
6	spear	_	N	N	_	7	_	_	_
7	chucker	_	N	N	_	4	_	_	_"
1,my bitch ass buddy pmo,"1	my	_	D	D	_	2	_	_	_
2	bitch	_	N	N	_	4	_	_	_
3	ass	_	N	N	_	4	_	_	_
4	buddy	_	N	N	_	0	_	_	_
5	pmo	_	G	G	_	-1	_	_	_"
-1, you call  house nigger and she's the racist? fathom the hypocrisy in that statement.,"1	you	_	O	O	_	2	_	_	_
2	call	_	V	V	_	5	CONJ	_	_
3	house	_	N	N	_	4	_	_	_
4	nigger	_	N	N	_	2	_	_	_
5	and	_	&	&	_	0	_	_	_
6	she's	_	L	L	_	5	_	_	_
7	the	_	D	D	_	8	_	_	_
8	racist	_	A	A	_	6	_	_	_
9	?	_	,	,	_	-1	_	_	_
10	fathom	_	V	V	_	0	_	_	_
11	the	_	D	D	_	12	_	_	_
12	hypocrisy	_	N	N	_	10	_	_	_
13	in	_	P	P	_	10	_	_	_
14	that	_	D	D	_	15	_	_	_
15	statement	_	N	N	_	13	_	_	_
16	.	_	,	,	_	-1	_	_	_"
-1,  if i dont get drafted for the squad we gonna have some problems drop the faggot jesus,"1	if	_	P	P	_	10	_	_	_
2	i	_	O	O	_	3	_	_	_
3	dont	_	V	V	_	1	_	_	_
4	get	_	V	V	_	3	_	_	_
5	drafted	_	V	V	_	4	_	_	_
6	for	_	P	P	_	5	_	_	_
7	the	_	D	D	_	8	_	_	_
8	squad	_	N	N	_	6	_	_	_
9	we	_	O	O	_	10	_	_	_
10	gonna	_	V	V	_	0	_	_	_
11	have	_	V	V	_	10	_	_	_
12	some	_	D	D	_	13	_	_	_
13	problems	_	N	N	_	14	_	_	_
14	drop	_	V	V	_	11	_	_	_
15	the	_	D	D	_	16	_	_	_
16	faggot	_	N	N	_	14	_	_	_
17	jesus	_	^	^	_	14	_	_	_"
1,when robinson cano left the yankees they were selling his jersey for $25. when aaron hernandez went to jail they sold his for $10.,"1	when	_	R	R	_	8	_	_	_
2	robinson	_	^	^	_	3	MWE	_	_
3	cano	_	^	^	_	4	_	_	_
4	left	_	V	V	_	1	_	_	_
5	the	_	D	D	_	6	_	_	_
6	yankees	_	^	^	_	4	_	_	_
7	they	_	O	O	_	8	_	_	_
8	were	_	V	V	_	0	_	_	_
9	selling	_	V	V	_	8	_	_	_
10	his	_	D	D	_	11	_	_	_
11	jersey	_	N	N	_	9	_	_	_
12	for	_	P	P	_	11	_	_	_
13	$25	_	$	$	_	12	_	_	_
14	.	_	,	,	_	-1	_	_	_
15	when	_	R	R	_	22	_	_	_
16	aaron	_	^	^	_	17	MWE	_	_
17	hernandez	_	^	^	_	18	_	_	_
18	went	_	V	V	_	15	_	_	_
19	to	_	P	P	_	18	_	_	_
20	jail	_	N	N	_	19	_	_	_
21	they	_	O	O	_	22	_	_	_
22	sold	_	V	V	_	0	_	_	_
23	his	_	D	D	_	22	_	_	_
24	for	_	P	P	_	22	_	_	_
25	$10	_	$	$	_	24	_	_	_
26	.	_	,	,	_	-1	_	_	_"
-1,  dead    when ur fuckin and her pussy stank but u have really good friends........... ht,"1	dead	_	A	A	_	0	_	_	_
2	when	_	R	R	_	1	_	_	_
3	ur	_	D	D	_	4	_	_	_
4	fuckin	_	A	A	_	5	CONJ	_	_
5	and	_	&	&	_	2	_	_	_
6	her	_	D	D	_	7	_	_	_
7	pussy	_	N	N	_	5	CONJ	_	_
8	stank	_	A	A	_	7	_	_	_
9	but	_	&	&	_	0	_	_	_
10	u	_	O	O	_	11	_	_	_
11	have	_	V	V	_	9	CONJ	_	_
12	really	_	R	R	_	13	_	_	_
13	good	_	A	A	_	14	_	_	_
14	friends	_	N	N	_	11	_	_	_
15	...........	_	,	,	_	-1	_	_	_
16	ht	_	U	U	_	-1	_	_	_"
-1," welcome to the movement. anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet).","1	welcome	_	V	V	_	0	_	_	_
2	to	_	P	P	_	1	_	_	_
3	the	_	D	D	_	4	_	_	_
4	movement	_	N	N	_	2	_	_	_
5	.	_	,	,	_	-1	_	_	_
6	anyone	_	N	N	_	0	_	_	_
7	who	_	O	O	_	8	_	_	_
8	gets	_	V	V	_	6	_	_	_
9	even	_	R	R	_	10	_	_	_
10	minor	_	A	A	_	11	_	_	_
11	publicity	_	N	N	_	12	_	_	_
12	is	_	V	V	_	8	_	_	_
13	a	_	D	D	_	14	_	_	_
14	queer	_	A	A	_	12	_	_	_
15	,	_	,	,	_	-1	_	_	_
16	fed	_	V	V	_	18	CONJ	_	_
17	,	_	,	,	_	-1	_	_	_
18	or	_	&	&	_	13	_	_	_
19	jew	_	N	N	_	18	CONJ	_	_
20	(	_	,	,	_	-1	_	_	_
21	well	_	!	!	_	0	_	_	_
22	,	_	,	,	_	-1	_	_	_
23	according	_	V	V	_	0	_	_	_
24	to	_	P	P	_	23	_	_	_
25	the	_	D	D	_	26	_	_	_
26	internet	_	N	N	_	24	_	_	_
27	)	_	,	,	_	-1	_	_	_
28	.	_	,	,	_	-1	_	_	_"
1,i'm a bitch,"1	i'm	_	L	L	_	0	_	_	_
2	a	_	D	D	_	3	_	_	_
3	bitch	_	N	N	_	1	_	_	_"
-1,   bernstine is chi sox jew fag.,"1	bernstine	_	^	^	_	2	_	_	_
2	is	_	V	V	_	0	_	_	_
3	chi	_	^	^	_	4	MWE	_	_
4	sox	_	^	^	_	5	MWE	_	_
5	jew	_	^	^	_	6	_	_	_
6	fag	_	N	N	_	2	_	_	_
7	.	_	,	,	_	-1	_	_	_"
1,  joseline in the audience mad than a bitch,"1	joseline	_	O	O	_	0	_	_	_
2	in	_	P	P	_	1	_	_	_
3	the	_	D	D	_	4	_	_	_
4	audience	_	N	N	_	2	_	_	_
